OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_5103,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,Arrhenia sphagnicola
OTU_5105,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_5106,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5108,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5110,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5111,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_5113,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,Betamyces americaemeridionalis
OTU_5114,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5115,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus cinnabarinus
OTU_5116,Fungi,Zygomycota,Incertae sedis,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus ranarum
OTU_5117,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5118,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,Melanotaenium endogenum
OTU_5119,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium sp
OTU_5120,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5122,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5125,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5126,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales sp
OTU_5127,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5128,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Paurocotylis,Paurocotylis pila
OTU_5131,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5132,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Roccellaceae,Schismatomma,Schismatomma graphidioides
OTU_5133,Fungi,Ascomycota,Orbiliomycetes,unidentified,unidentified,unidentified,Orbiliomycetes sp
OTU_5135,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe inocybeoides
OTU_5136,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sp
OTU_5137,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_5138,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5139,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis rosea
OTU_5140,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5142,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Phellinus,Phellinus bicuspidatus
OTU_5143,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,Glomeromycota sp
OTU_5145,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5146,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5147,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,unidentified,unidentified,Leucosporidiales sp
OTU_5148,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5149,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Protrudomycetaceae,Protrudomyces,Protrudomyces lateralis
OTU_5150,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe hypohaemacta
OTU_5151,Fungi,Chytridiomycota,Chytridiomycetes,Olpidiales,unidentified,unidentified,Olpidiales sp
OTU_5152,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces dolichospermus
OTU_5153,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5154,Fungi,Zygomycota,Incertae sedis,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus arrhizus
OTU_5155,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5157,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5159,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,Coniochaetales sp
OTU_5160,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_5162,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,Hydnum sp
OTU_5164,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5166,Fungi,Zygomycota,Incertae sedis,Mucorales,Mucoraceae,Mucor,Mucor bacilliformis
OTU_5167,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_5168,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora spinosa
OTU_5170,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe sp
OTU_5171,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5172,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Bensingtonia,Bensingtonia phyllada
OTU_5173,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon carneum
OTU_5174,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella humilis
OTU_5178,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5180,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,Eurotiomycetes sp
OTU_5181,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Physciaceae,Phaeophyscia,Phaeophyscia hirsuta
OTU_5182,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,Orbiliaceae sp
OTU_5183,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5184,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella tricincta
OTU_5188,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_5191,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5194,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_5195,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma coelestinum
OTU_5196,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp
OTU_5197,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5200,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,Phlyctochytrium,Phlyctochytrium californicum
OTU_5201,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5202,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5203,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5204,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,unidentified,Russulaceae sp
OTU_5205,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_5210,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unidentified,Phaeosphaeriaceae sp
OTU_5211,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,Lobulomyces sp
OTU_5212,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5213,Fungi,Glomeromycota,Glomeromycetes,Paraglomerales,unidentified,unidentified,Paraglomerales sp
OTU_5214,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus aggregatum
OTU_5215,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
OTU_5218,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5224,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5225,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,unidentified,Archaeosporaceae sp
OTU_5226,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Tremella,Tremella sp
OTU_5227,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5228,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5229,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber lyonii
OTU_5230,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_5232,Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Harzia,Harzia acremonioides
OTU_5234,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5236,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5237,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_5240,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5244,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_5245,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5246,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes sp
OTU_5247,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5250,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Periconia,Periconia sp
OTU_5251,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5252,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5253,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Sphaerobolus,Sphaerobolus ingoldii
OTU_5256,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Urnula,Urnula sp
OTU_5257,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Zygoascus,Zygoascus hellenicus
OTU_5258,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Amphobotrys,Amphobotrys ricini
OTU_5259,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium sp
OTU_5260,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma baronii
OTU_5261,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Sporobolomyces,Sporobolomyces sp
OTU_5262,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Rhodotorula,Rhodotorula ingeniosa
OTU_5263,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,Caloplaca sp
OTU_5266,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta sp
OTU_5268,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,Tremellales sp
OTU_5270,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales sp
OTU_5272,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5274,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_5275,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_5276,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,unidentified,Russulaceae sp
OTU_5277,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5282,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5283,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma yunnanense
OTU_5284,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5287,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5288,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5290,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_5291,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae sp
OTU_5292,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella umbellata
OTU_5294,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5295,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma sp
OTU_5297,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5298,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5301,Fungi,Ascomycota,Sordariomycetes,Xylariales,Incertae sedis,Monographella,Monographella cucumerina
OTU_5302,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza varia
OTU_5303,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5304,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Myrothecium,Myrothecium verrucaria
OTU_5305,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Togniniaceae,Phaeoacremonium,Phaeoacremonium croatiense
OTU_5306,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Cryptococcus,Cryptococcus victoriae
OTU_5307,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5308,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,Phlyctochytrium,Phlyctochytrium reinboldtiae
OTU_5309,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodospora,Apodospora peruviana
OTU_5310,Fungi,Zygomycota,Incertae sedis,Mortierellales,unidentified,unidentified,Mortierellales sp
OTU_5311,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5313,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5314,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Dinomyces,Dinomyces sp
OTU_5315,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5316,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5318,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5319,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5320,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Emmonsia,Emmonsia sp
OTU_5322,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5324,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5326,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus americanus
OTU_5327,Fungi,Zygomycota,Incertae sedis,Mortierellales,unidentified,unidentified,Mortierellales sp
OTU_5328,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria halima
OTU_5329,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_5331,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5332,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp
OTU_5333,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5334,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus impudicus
OTU_5335,Fungi,Chytridiomycota,Chytridiomycetes,Olpidiales,Olpidiaceae,Olpidiaster,Olpidiaster brassicae
OTU_5337,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus sp
OTU_5338,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,Bionectriaceae sp
OTU_5339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,Bionectriaceae sp
OTU_5340,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Spiromastix,Spiromastix warcupii
OTU_5341,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5342,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Ciliophora,Ciliophora sp
OTU_5343,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae sp
OTU_5344,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Hymenula,Hymenula cerealis
OTU_5348,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5350,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5351,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,unidentified,unidentified,Saccharomycetales sp
OTU_5352,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium tubakii
OTU_5353,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus cucumeris
OTU_5354,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5355,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5356,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unidentified,Phaeosphaeriaceae sp
OTU_5357,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,Eurotiomycetes sp
OTU_5359,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_5360,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,unidentified,unidentified,Geoglossales sp
OTU_5364,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus sp
OTU_5365,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5366,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5367,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Raffaelea,Raffaelea quercivora
OTU_5368,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum
OTU_5370,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium chrysogenum
OTU_5373,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Roccellaceae,Roccella,Roccella montagnei
OTU_5374,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella stercoraria
OTU_5375,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5376,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora sp
OTU_5378,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_5380,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unidentified,Phaeosphaeriaceae sp
OTU_5382,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae sp
OTU_5383,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5384,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5385,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5386,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5387,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5388,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Powellomyces,Powellomyces sp
OTU_5389,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala moniliae
OTU_5390,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,unidentified,Magnaporthaceae sp
OTU_5392,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium anisopliae
OTU_5393,Fungi,Ascomycota,Sordariomycetes,Boliniales,unidentified,unidentified,Boliniales sp
OTU_5394,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora sp
OTU_5395,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5396,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5397,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5398,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,unidentified,Archaeosporaceae sp
OTU_5400,Fungi,Ascomycota,Dothideomycetes,Capnodiales,unidentified,unidentified,Capnodiales sp
OTU_5401,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,unidentified,unidentified,Eurotiales sp
OTU_5402,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium sp
OTU_5403,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5404,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma sp
OTU_5405,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5406,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Incertae sedis,Mycogloea,Mycogloea nipponica
OTU_5408,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Keissleriella,Keissleriella poagena
OTU_5409,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_5412,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_5413,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5414,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicosporium,Helicosporium pallidum
OTU_5416,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_5418,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus indicum
OTU_5419,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Myrothecium,Myrothecium verrucaria
OTU_5420,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,Lipomyces,Lipomyces oligophaga
OTU_5422,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Simocybe,Simocybe sp
OTU_5424,Fungi,Zygomycota,Incertae sedis,Endogonales,unidentified,unidentified,Endogonales sp
OTU_5425,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_5427,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Incertae sedis,Mrakiella,Mrakiella aquatica
OTU_5428,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus,Aspergillus homomorphus
OTU_5431,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_5435,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae sp
OTU_5437,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Omphalotus,Omphalotus nidiformis
OTU_5440,Fungi,Chytridiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces arbusculus
OTU_5441,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Leptographium,Leptographium piriforme
OTU_5442,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_5443,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5444,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5445,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5446,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora longicaudata
OTU_5448,Fungi,Zygomycota,Incertae sedis,Endogonales,unidentified,unidentified,Endogonales sp
OTU_5450,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_5451,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_5452,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_5453,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp
OTU_5454,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_5455,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Incertae sedis,Candida,Candida castellii
OTU_5458,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe vestita
OTU_5463,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_5466,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp
OTU_5467,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_5468,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_5469,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia radula
OTU_5470,Fungi,Zygomycota,Incertae sedis,Mucorales,Umbelopsidaceae,Umbelopsis,Umbelopsis sp
